token_index,token,clean_token,raw_gradient_score,normalized_gradient_score,pos,sentiment_category,meaningful_token,prediction,negative_probability,positive_probability
74, them,them,0.046205151826143265,0.12535807364635784,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
75, so,so,0.01481387484818697,0.014115382282784628,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
76, much,much,0.022093884646892548,0.03991388304877411,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
77,.,.,0.017380209639668465,0.023209819229228414,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
78, The,The,0.019514091312885284,0.030771752455033052,DET,other,True,negative,0.9512186646461487,0.048781365156173706
79, stere,stere,0.04080916568636894,0.10623607293353073,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
80,o,o,0.03328220173716545,0.07956242954865117,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
81,-,-,0.01839347742497921,0.02680058221695677,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
82,ty,ty,0.07735960185527802,0.2357615106147425,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
83,p,p,0.01888827420771122,0.02855401600774515,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
84,ical,ical,0.018331723287701607,0.026581741281036252,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
85, L,L,0.0538192018866539,0.15234032803196215,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
86,at,at,0.028186436742544174,0.06150433611855521,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
87,ino,ino,0.2662898302078247,0.9052821260592967,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
88, family,family,0.04387878254055977,0.11711401334210228,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
89,?,?,0.015619910322129726,0.01697176673375395,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
90, I,I,0.16922713816165924,0.5613166638771939,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
91, need,need,0.02349713444709778,0.04488664298268327,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
92, to,to,0.025394197553396225,0.0516093515166296,PART,other,True,negative,0.9512186646461487,0.048781365156173706
93, speak,speak,0.025663645938038826,0.052564207972843814,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
94, with,with,0.03652670234441757,0.09106011344137477,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
95, the,the,0.025515178218483925,0.05203807618421039,DET,other,True,negative,0.9512186646461487,0.048781365156173706
96, person,person,0.029031191021203995,0.06449793015313374,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
97, responsible,responsible,0.07240167260169983,0.21819187194902243,ADJ,other,True,negative,0.9512186646461487,0.048781365156173706
98, for,for,0.05807943269610405,0.1674375010907723,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
99, this,this,0.03151252120733261,0.07329113242586888,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
100,.,.,0.016170302405953407,0.018922216113457322,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
101, We,We,0.05336859077215195,0.15074347699685653,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
102, need,need,0.07937995344400406,0.24292112213320288,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
103, to,to,0.022034725174307823,0.039704236943755966,PART,other,True,negative,0.9512186646461487,0.048781365156173706
104, have,have,0.047820571810007095,0.13108271067892283,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
105, a,a,0.05432974547147751,0.15414956447921047,DET,other,True,negative,0.9512186646461487,0.048781365156173706
106, talk,talk,0.0338546484708786,0.08159103499102471,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
107,.,.,0.03825279325246811,0.09717694004529322,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
108, That,That,0.026348156854510307,0.05498994034013508,SCONJ,other,True,negative,0.9512186646461487,0.048781365156173706
109, little,little,0.03715486451983452,0.09328616022039712,ADJ,other,True,negative,0.9512186646461487,0.048781365156173706
110, girl,girl,0.031003912910819054,0.07148875414754201,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
111, who,who,0.020466960966587067,0.034148479845603937,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
112, was,was,0.025177590548992157,0.05084175145515295,AUX,other,True,negative,0.9512186646461487,0.048781365156173706
113, always,always,0.032251209020614624,0.07590885391852009,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
114, hang,hang,0.013302948325872421,0.008761043467167034,UNKNOWN,negative_sentiment,True,negative,0.9512186646461487,0.048781365156173706
115,ing,ing,0.028580956161022186,0.06290241246752007,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
116, on,on,0.031783875077962875,0.07425274143916358,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
117, someone,someone,0.05722969025373459,0.1644262302743154,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
118,?,?,0.016008049249649048,0.01834723224764625,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
119, I,I,0.04281993210315704,0.11336171704364681,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
120, just,just,0.03401537984609604,0.08216062605220747,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
121, hated,hated,0.0546579584479332,0.1553126676835503,VERB,negative_sentiment,True,negative,0.9512186646461487,0.048781365156173706
122, her,her,0.02031341940164566,0.03360436764104943,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
123, and,and,0.03704151138663292,0.09288446558335849,CCONJ,other,True,negative,0.9512186646461487,0.048781365156173706
124, had,had,0.016643738374114037,0.02059995261724756,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
125, to,to,0.013974464498460293,0.011140725771435751,PART,other,True,negative,0.9512186646461487,0.048781365156173706
126, mention,mention,0.11092093586921692,0.3546943314771788,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
127, it,it,0.05111927539110184,0.1427724761073672,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
128,.,.,0.011843875050544739,0.0035904593536856327,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
129, Now,Now,0.03911546617746353,0.10023403319924062,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
130,",",",",0.05169707164168358,0.1448200388751906,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
131, the,the,0.02947593666613102,0.06607399545779313,DET,other,True,negative,0.9512186646461487,0.048781365156173706
132, final,final,0.07145710289478302,0.21484455745615505,ADJ,other,True,negative,0.9512186646461487,0.048781365156173706
133, scene,scene,0.035036828368902206,0.08578037949027553,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
134, trans,trans,0.03504934534430504,0.08582473646347291,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
135,ce,ce,0.015961775556206703,0.01818325006235719,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
136,nds,nds,0.025147635489702225,0.05073559835352196,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
137,",",",",0.032572563737630844,0.07704765319796218,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
138, I,I,0.03365618363022804,0.08088772613772402,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
139, must,must,0.017687169834971428,0.024297607989493524,AUX,other,True,negative,0.9512186646461487,0.048781365156173706
140, say,say,0.04659218341112137,0.12672961502028499,VERB,other,True,negative,0.9512186646461487,0.048781365156173706
141,.,.,0.017622150480747223,0.024067195956249343,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
142, It's,It's,0.017612840980291367,0.024034205457433795,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
143, so,so,0.01572720892727375,0.01735200566523037,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
144, gl,gl,0.03575989976525307,0.08834276037827099,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
145,or,or,0.04789666831493378,0.13135237731329866,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
146,iously,iously,0.03404168412089348,0.08225384170332256,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
147, bad,bad,0.10334409028291702,0.32784392027351567,ADJ,negative_sentiment,True,negative,0.9512186646461487,0.048781365156173706
148, and,and,0.09080459177494049,0.28340713092734243,CCONJ,other,True,negative,0.9512186646461487,0.048781365156173706
149, full,full,0.12279091775417328,0.39675852441353676,ADJ,other,True,negative,0.9512186646461487,0.048781365156173706
150, of,of,0.05620846897363663,0.16080728212653456,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
151, bad,bad,0.29301801323890686,1.0,ADJ,negative_sentiment,True,negative,0.9512186646461487,0.048781365156173706
152,ness,ness,0.039994847029447556,0.10335033499151844,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
153, that,that,0.01850919798016548,0.027210666394610564,SCONJ,other,True,negative,0.9512186646461487,0.048781365156173706
154, it,it,0.027332846075296402,0.058479428173136144,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
155, is,is,0.17652291059494019,0.5871710234059339,AUX,other,True,negative,0.9512186646461487,0.048781365156173706
156, a,a,0.027506498619914055,0.059094808568109114,DET,other,True,negative,0.9512186646461487,0.048781365156173706
157, movie,movie,0.05133296549320221,0.14352973940991126,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
158, of,of,0.031117763370275497,0.07189221118217644,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
159, its,its,0.02317105606198311,0.04373110422645122,PRON,other,True,negative,0.9512186646461487,0.048781365156173706
160, own,own,0.07375386357307434,0.22298369239643062,ADJ,other,True,negative,0.9512186646461487,0.048781365156173706
161,.,.,0.01359526813030243,0.009796950410567351,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
162, What,What,0.027038712054491043,0.05743709210891823,DET,other,True,negative,0.9512186646461487,0.048781365156173706
163, cra,cra,0.08612905442714691,0.26683821726050755,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
164,ppy,ppy,0.04439456760883331,0.11894182427187698,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
165, dancing,dancing,0.03510433807969093,0.08601961671297878,NOUN,other,True,negative,0.9512186646461487,0.048781365156173706
166,.,.,0.014631888829171658,0.013470470176787094,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
167, Hor,Hor,0.029316892847418785,0.06551038466710395,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
168,rible,rible,0.0138308210298419,0.010631689899555482,UNKNOWN,other,True,negative,0.9512186646461487,0.048781365156173706
169, and,and,0.2113112509250641,0.710452042177884,CCONJ,other,True,negative,0.9512186646461487,0.048781365156173706
170, beautiful,beautiful,0.07720886915922165,0.23522735232619718,ADJ,positive_sentiment,True,negative,0.9512186646461487,0.048781365156173706
171, at,at,0.03266768157482147,0.0773847265898219,ADP,other,True,negative,0.9512186646461487,0.048781365156173706
172, once,once,0.0676647424697876,0.20140539788983847,ADV,other,True,negative,0.9512186646461487,0.048781365156173706
173,.,.,0.022720759734511375,0.0421353687164156,PUNCT,other,False,negative,0.9512186646461487,0.048781365156173706
