token_index,token,clean_token,raw_gradient_score,normalized_gradient_score,pos,sentiment_category,meaningful_token,prediction,negative_probability,positive_probability
20, an,an,0.06553853303194046,0.2708026533933713,DET,other,True,positive,0.004439397249370813,0.9955606460571289
21, entertaining,entertaining,0.07104617357254028,0.3130118651615809,ADJ,positive_sentiment,True,positive,0.004439397249370813,0.9955606460571289
22, King,King,0.05561237782239914,0.19473102449980936,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
23, Le,Le,0.05280927196145058,0.17324870588781768,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
24,ar,ar,0.03638884052634239,0.0474065303390183,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
25, story,story,0.0330938883125782,0.022154821420891046,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
26, and,and,0.0397837869822979,0.07342457070400414,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
27, of,of,0.06552380323410034,0.27068976782072846,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
28, course,course,0.04726758971810341,0.13077860682501777,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
29, M,M,0.04145924746990204,0.0862648906212602,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
30,iche,iche,0.03020303137600422,0.0,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
31,lle,lle,0.04919729009270668,0.14556735913381535,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
32, P,P,0.046049147844314575,0.12144076592946687,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
33,fe,fe,0.059513118118047714,0.22462534530344844,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
34,if,if,0.11370770633220673,0.6399594314261472,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
35,fer,fer,0.05710702762007713,0.20618565545556003,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
36, was,was,0.04175684228539467,0.08854558459459669,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
37, in,in,0.03581516072154045,0.043009988446073136,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
38, it,it,0.03960977494716644,0.0720909849721581,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
39,",",",",0.036498334258794785,0.0482456635588256,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
40, so,so,0.04333506152033806,0.10064067130429187,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
41, what,what,0.08248434215784073,0.4006711952319578,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
42, could,could,0.06054522097110748,0.23253512946060922,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
43, go,go,0.11250277608633041,0.6307251403464728,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
44, wrong,wrong,0.09843628108501434,0.5229229586372159,ADJ,negative_sentiment,True,positive,0.004439397249370813,0.9955606460571289
45,?,?,0.10522005707025528,0.5749121607353516,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
46, Very,Very,0.0376235730946064,0.056869219137747506,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
47, quickly,quickly,0.05397386848926544,0.18217388920446634,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
48,",",",",0.03708123415708542,0.052712865996103336,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
49, however,however,0.1391206979751587,0.8347183918219684,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
50,",",",",0.03389282152056694,0.02827765037388207,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
51, I,I,0.05524924397468567,0.19194805539255652,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
52, realized,realized,0.04424872249364853,0.10764274582649919,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
53, that,that,0.05084889009594917,0.1582248181272532,SCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
54, this,this,0.05302001163363457,0.17486376325868386,DET,other,True,positive,0.004439397249370813,0.9955606460571289
55, story,story,0.03452994301915169,0.033160393911265115,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
56, was,was,0.05986228212714195,0.22730125297989434,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
57, about,about,0.04193269461393356,0.08989327388559436,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
58, A,A,0.12643012404441833,0.7374609331054628,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
59, Th,Th,0.06144684553146362,0.2394449598540333,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
60,ous,ous,0.1525244563817978,0.9374415221543146,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
61,and,and,0.07124657928943634,0.3145477256233648,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
62, Other,Other,0.06024042144417763,0.23019922033869125,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
63, T,T,0.04690106585621834,0.12796965747722244,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
64,hing,hing,0.04204493761062622,0.09075347679498445,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
65,s,s,0.036537375301122665,0.04854486457078737,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
66, b,b,0.04350239038467407,0.10192303884763987,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
67,esides,esides,0.039581719785928726,0.0718759770693829,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
68, just,just,0.05498257651925087,0.18990438115216915,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
69, Ac,Ac,0.10140525549650192,0.5456764533043219,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
70,res,res,0.04295430704951286,0.09772266204564788,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
71,.,.,0.04813997074961662,0.1374643219566193,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
72, I,I,0.06455498188734055,0.2632649576702656,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
73, started,started,0.04655002802610397,0.12527938929419094,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
74, cry,cry,0.06892454624176025,0.2967522315420705,UNKNOWN,negative_sentiment,True,positive,0.004439397249370813,0.9955606460571289
75,ing,ing,0.07411345094442368,0.3365187297049891,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
76, and,and,0.042169466614723206,0.0917078366640549,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
77, couldn't,couldn't,0.05539757385849953,0.19308481939000707,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
78, stop,stop,0.10569235682487488,0.5785317506875021,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
79, until,until,0.056662239134311676,0.20277690514781194,SCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
80, long,long,0.06501062959432602,0.2667569303968943,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
81, after,after,0.04140518605709076,0.08585057715889483,SCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
82, the,the,0.041625309735536575,0.08753755126154837,DET,other,True,positive,0.004439397249370813,0.9955606460571289
83, movie,movie,0.040997978299856186,0.08272983637487483,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
84, ended,ended,0.11505745351314545,0.6503035641221386,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
85,.,.,0.04209063947200775,0.09110372469715497,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
86, Th,Th,0.0415584072470665,0.08702482693198525,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
87,ank,ank,0.0613151416182518,0.23843561323410042,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
88, you,you,0.05057495832443237,0.1561254719428462,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
89, Jane,Jane,0.041216857731342316,0.08440727487275784,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
90,",",",",0.04632119461894035,0.12352566595814364,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
91, L,L,0.06395413726568222,0.25866023125640203,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
92,aur,aur,0.057297639548778534,0.20764645871691956,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
93,a,a,0.061509869992733,0.23992796393040441,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
94, and,and,0.03551753982901573,0.04072909462473248,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
95, Jo,Jo,0.058282721787691116,0.21519588837284168,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
96,ce,ce,0.11070844531059265,0.6169738275770518,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
97,lyn,lyn,0.04939036816358566,0.1470470623064267,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
98,",",",",0.03515026345849037,0.037914378234531025,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
99, for,for,0.04569879546761513,0.11875575089397365,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
100, bring,bring,0.09247304499149323,0.477222173838386,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
101,ing,ing,0.05266774445772171,0.17216407366974137,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
102, us,us,0.04218687862157822,0.09184127803141265,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
103, such,such,0.03674166277050972,0.05011047383547818,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
104, a,a,0.04591454938054085,0.1204092361810708,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
105, wonderfully,wonderfully,0.11719478666782379,0.6666835633395909,ADV,positive_sentiment,True,positive,0.004439397249370813,0.9955606460571289
106, subtle,subtle,0.05338992178440094,0.1776986642973068,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
107, and,and,0.032632652670145035,0.0186200241219396,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
108, comp,comp,0.03429444506764412,0.03135559513529417,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
109,ass,ass,0.0359797440469265,0.04427131484955321,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
110,ion,ion,0.05177365988492966,0.16531202789923818,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
111,ate,ate,0.04513883963227272,0.11446438615065321,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
112, movie,movie,0.042943213135004044,0.09763764099472974,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
113,!,!,0.04371016100049019,0.10351534209574521,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
114, Th,Th,0.035480745136737823,0.040447109090844466,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
115,ank,ank,0.10496585816144943,0.5729640423906738,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
116, you,you,0.03976348042488098,0.07326894620818318,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
117, cast,cast,0.05265241488814354,0.17204659159300256,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
118,",",",",0.050751250237226486,0.15747653010019994,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
119, for,for,0.036155298352241516,0.045616720163360325,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
120, being,being,0.05041004344820976,0.15486160461474166,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
121, involved,involved,0.04090209677815437,0.0819950238132458,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
122, and,and,0.03778095915913582,0.05807538749207585,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
123, portray,portray,0.03841644898056984,0.06294562625434065,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
124,ing,ing,0.04907643422484398,0.14464114928361843,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
125, the,the,0.05260198190808296,0.1716600855529321,DET,other,True,positive,0.004439397249370813,0.9955606460571289
126, characters,characters,0.04619191959500313,0.12253493375231372,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
127, with,with,0.06053619459271431,0.23246595350145052,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
128, such,such,0.05397660657763481,0.1821948732449045,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
129, depth,depth,0.10820614546537399,0.5977968127926248,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
130, and,and,0.03176746889948845,0.01198946703948978,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
131, g,g,0.05355503037571907,0.17896401621058522,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
132,ent,ent,0.04274531826376915,0.09612102304077617,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
133,l,l,0.05263350531458855,0.17190167324026231,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
134,en,en,0.06783206015825272,0.2883796850563898,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
135,ess,ess,0.05141709744930267,0.16257942048903692,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
136,!,!,0.042950667440891266,0.09769476897420831,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
137, I,I,0.06842198222875595,0.2929007037062198,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
138, recogn,recogn,0.05051776394248009,0.1556871481702652,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
139,ized,ized,0.03406265750527382,0.02957923187534555,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
140, the,the,0.04924651235342026,0.1459445865165492,DET,other,True,positive,0.004439397249370813,0.9955606460571289
141, Ang,Ang,0.055429697036743164,0.19333100358143326,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
142,ry,ry,0.03452714532613754,0.03313895307538885,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
143, sister,sister,0.09991564601659775,0.5342604501128063,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
144,;,;,0.04880079999566078,0.14252875587951044,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
145, the,the,0.046335265040397644,0.12363349823125237,DET,other,True,positive,0.004439397249370813,0.9955606460571289
146, R,R,0.051459331065416336,0.16290308860665242,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
147,un,un,0.08509732037782669,0.42069642204552454,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
148,away,away,0.08116964995861053,0.3905957153530046,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
149, sister,sister,0.0453244224190712,0.11588664729692227,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
150, and,and,0.03472534567117691,0.034657912105962724,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
151, the,the,0.0620584562420845,0.24413219494390545,DET,other,True,positive,0.004439397249370813,0.9955606460571289
152, sister,sister,0.04213995859026909,0.09148169437247577,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
153, in,in,0.03640083968639374,0.04749848897065274,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
154, Den,Den,0.040339674800634384,0.0776847591586736,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
155,ial,ial,0.042521312832832336,0.09440430013521574,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
156,.,.,0.05494264140725136,0.18959832820863573,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
157, I,I,0.05490987002849579,0.1893471763668201,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
158, recogn,recogn,0.03965481370687485,0.07243615102507965,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
159,ized,ized,0.03481946885585785,0.03537924920216751,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
160, the,the,0.11568150669336319,0.6550861552597161,DET,other,True,positive,0.004439397249370813,0.9955606460571289
161, Ab,Ab,0.04504135996103287,0.11371732576133989,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
162,us,us,0.07278062403202057,0.326304269813991,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
163,ive,ive,0.051477815955877304,0.16304475229189616,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
164, H,H,0.08524491637945175,0.4218275617491434,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
165,usband,usband,0.05278514325618744,0.17306378938452796,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
166, and,and,0.036942921578884125,0.05165287218197006,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
167, why,why,0.048074871301651,0.136965415689059,SCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
168, he,he,0.1227811947464943,0.7094964302792623,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
169, was,was,0.04966502636671066,0.14915197568523564,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
170, there,there,0.05041422322392464,0.15489363739483908,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
171, and,and,0.03869304433465004,0.06506538548488815,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
172, then,then,0.08478953689336777,0.4183376446019862,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
173, the,the,0.04054802656173706,0.0792815161623005,DET,other,True,positive,0.004439397249370813,0.9955606460571289
174, F,F,0.09745389968156815,0.5153942275245831,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
175,ather,ather,0.08255695551633835,0.4012276862744348,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
176,",",",",0.05464665964245796,0.18732999626184307,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
177, oh,oh,0.08267372101545334,0.40212254853769147,INTJ,other,True,positive,0.004439397249370813,0.9955606460571289
178, oh,oh,0.06787896901369095,0.288739183066182,INTJ,other,True,positive,0.004439397249370813,0.9955606460571289
179, the,the,0.03382997214794159,0.0277959881341104,DET,other,True,positive,0.004439397249370813,0.9955606460571289
180, F,F,0.050755567848682404,0.157509619219748,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
181,ather,ather,0.062905453145504,0.25062337231830206,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
182,.,.,0.04672498255968094,0.1266201981039021,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
183,.,.,0.046554453670978546,0.12531330635547058,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
184,.,.,0.04599800333380699,0.12104880689385397,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
185, all,all,0.04454055801033974,0.10987930194062832,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
186, superb,superb,0.0463690347969532,0.12389230139665633,UNKNOWN,positive_sentiment,True,positive,0.004439397249370813,0.9955606460571289
187,ly,ly,0.045460477471351624,0.11692933998383714,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
188, played,played,0.06198294088244438,0.2435534636735355,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
189,.,.,0.048955854028463364,0.14371705211232275,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
190, I,I,0.10801049321889877,0.5962973817670301,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
191, also,also,0.044052984565496445,0.10614265815746221,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
192, recogn,recogn,0.03650332987308502,0.04828394872648215,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
193,ized,ized,0.0813603475689888,0.3920571752578064,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
194, myself,myself,0.06663645803928375,0.2792168824627795,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
195, and,and,0.03474479913711548,0.03480699871707574,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
196, this,this,0.06031017377972603,0.23073378520013899,DET,other,True,positive,0.004439397249370813,0.9955606460571289
197, movie,movie,0.07052600383758545,0.3090254113731986,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
198, was,was,0.05197833105921745,0.16688057778456183,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
199, an,an,0.04256307706236839,0.09472437098875613,DET,other,True,positive,0.004439397249370813,0.9955606460571289
200, eye,eye,0.04826312139630318,0.13840811843118345,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
201,-,-,0.0505698099732399,0.1560860162368795,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
202,op,op,0.044466953724622726,0.10931521667399276,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
203,ener,ener,0.042118098586797714,0.09131416464554908,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
204,",",",",0.05499282851815224,0.189982949967524,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
205, a,a,0.040865249931812286,0.08171263858334944,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
206, relie,relie,0.045054469257593155,0.11381779220800911,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
207,f,f,0.10512899607419968,0.5742142915047797,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
208,",",",",0.05824616178870201,0.21491570147099123,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
209, a,a,0.03852017968893051,0.06374059306522573,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
210, chance,chance,0.08631658554077148,0.4300405724280643,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
211, to,to,0.05522121489048004,0.1917332473377855,PART,other,True,positive,0.004439397249370813,0.9955606460571289
212, face,face,0.046683136373758316,0.1262994991566343,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
213, my,my,0.08732064813375473,0.43773546288130943,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
214, O,O,0.03447689488530159,0.03275384597134759,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
215,W,W,0.04346979036927223,0.1016732002927088,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
216,N,N,0.10695026814937592,0.5881720758122262,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
217, truth,truth,0.16068735718727112,1.0,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
218, and,and,0.03718213364481926,0.0534861350236782,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
219, finally,finally,0.03953780606389046,0.07153943303035568,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
220, doing,doing,0.0655425488948822,0.2708334299860139,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
221, something,something,0.05662268027663231,0.20247373572548158,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
222, about,about,0.08596436679363251,0.4273412539854153,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
223, it,it,0.047492653131484985,0.13250343784960464,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
224,.,.,0.05619921535253525,0.1992284039857172,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
225, I,I,0.043136660009622574,0.09912017058911438,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
226, truly,truly,0.057494185864925385,0.2091527416740859,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
227, hope,hope,0.05106649920344353,0.1598925211723615,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
228, A,A,0.047777850180864334,0.13468911837181433,PROPN,other,True,positive,0.004439397249370813,0.9955606460571289
229, Th,Th,0.051205914467573166,0.1609609657020998,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
230,ous,ous,0.08582326024770737,0.4262598478851206,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
231,and,and,0.13974404335021973,0.8394955585137184,CCONJ,other,True,positive,0.004439397249370813,0.9955606460571289
232, Ac,Ac,0.07472024112939835,0.3411690214638041,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
233,res,res,0.04454563930630684,0.10991824375172717,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
234, has,has,0.04901363328099251,0.1441598581901402,AUX,other,True,positive,0.004439397249370813,0.9955606460571289
235, had,had,0.04267549887299538,0.09558594428446057,VERB,other,True,positive,0.004439397249370813,0.9955606460571289
236, the,the,0.03584234416484833,0.04321831571556599,DET,other,True,positive,0.004439397249370813,0.9955606460571289
237, same,same,0.045068804174661636,0.11392765151087446,ADJ,other,True,positive,0.004439397249370813,0.9955606460571289
238, effect,effect,0.04750595614314079,0.1326053888814477,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
239, on,on,0.12456322461366653,0.7231534718901435,ADP,other,True,positive,0.004439397249370813,0.9955606460571289
240, some,some,0.1306237280368805,0.7695996897445384,DET,other,True,positive,0.004439397249370813,0.9955606460571289
241, others,others,0.043478239327669144,0.10173795104606084,NOUN,other,True,positive,0.004439397249370813,0.9955606460571289
242, out,out,0.09216570109128952,0.4748667652612037,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
243, there,there,0.07041735202074051,0.3081927303889546,ADV,other,True,positive,0.004439397249370813,0.9955606460571289
244,.,.,0.05056404694914818,0.15604184982795727,PUNCT,other,False,positive,0.004439397249370813,0.9955606460571289
245, S,S,0.04658164829015732,0.12552171927410807,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
246,ince,ince,0.03676517307758331,0.05029065108609753,UNKNOWN,other,True,positive,0.004439397249370813,0.9955606460571289
247, I,I,0.0649249255657196,0.26610011565632247,PRON,other,True,positive,0.004439397249370813,0.9955606460571289
